,gram,language1,language2,l1,l2,kl,dot_product
1000,trigram,Czech,Thai,1.9407293202328848,0.055279975489809896,0.12700882495952853,0.013827611244650576
1001,trigram,Czech,Urdu,1.9985222981246848,0.08331028423889765,0.014184785946511702,6.337597925679597e-05
1002,trigram,Czech,Vietnamese,1.9443586184177726,0.08454663980663758,0.5159047196442896,0.014441837314374402
1003,trigram,Czech,Xhosa,1.962915577273726,0.060383421923085344,0.067278990042877,0.013142396049760929
1004,trigram,Czech,Zulu,1.8710311165933189,0.06263527263027915,0.2535196344470682,0.03805453180845971
1005,trigram,Dutch,Dutch,0.0,0.0,0.0,0.9999999999999998
1006,trigram,Dutch,Farsi,1.9865052974634938,0.06418418970611733,0.022161034597896846,0.001642346328195433
1007,trigram,Dutch,French,1.965661951349206,0.06512268899501329,0.6406552766773213,0.008731333668657857
1008,trigram,Dutch,German,1.8756213099922128,0.07640118237418914,0.8417378278883648,0.024597099311737515
1009,trigram,Dutch,Hausa,1.9993648407618532,0.0737253479699368,0.005186415298571181,7.861984766990919e-05
1010,trigram,Dutch,Hindi,1.9491408123859897,0.06651171671134037,0.08669374263339451,0.013116786120466016
1011,trigram,Dutch,Hungarian,1.8737448563525692,0.06079949503950582,0.605890331176532,0.09055022968455864
1012,trigram,Dutch,Indonesian,1.998964999539845,0.07248013757058461,0.024999039427882258,8.724808838494818e-05
1013,trigram,Dutch,Kazakh,1.9226649541518637,0.06619897401205452,0.32744495349645253,0.024228564298462006
1014,trigram,Dutch,Malayalam,1.9856973294933602,0.0845558639486063,0.1783725146382297,0.000889757782163691
